QID,distribution format___P437,instance of___P31,description___None,version___None,country___P17,language of work or name___P407,genre___P136,continent___P30,page(s)___P304,Commons category___P373,title___P1476,publication date___P577,label,publisher___P123,author___P50,form of creative work___P7937,main subject___P921,place of publication___P291,narrative location___P840,country of origin___P495,ISBN-10___P957,Amazon Standard Identification Number___P5749,published in___P1433,ISBN-13___P212,followed by___P156,follows___P155,Google Knowledge Graph ID___P2671,official website___P856,Goodreads work ID___P8383,mass___P2067,described by source___P1343,copyright status___P6216,number of parts of this work___P2635,Internet Archive ID___P724,HathiTrust ID___P1844,OCLC number___P243,Google Books ID___P675,subtitle___P1680,image___P18,Freebase ID___P646,TV Tropes ID___P6839,Encyclopædia Britannica Online ID___P1417,Open Library ID___P648,has edition or translation___P747,Goodreads version/edition ID___P2969,Fandom article ID___P6262,Price One Penny work ID___P9622,LibraryThing work ID___P1085,OCLC work ID (obsolete)___P5331,number of pages___P1104,Penguin Random House work ID___P9818,part of the series___P179,topic's main category___P910,inception___P571,document file on Wikimedia Commons___P996,Project Gutenberg ebook ID___P2034,Encyclopedia of China (Third Edition) ID___P10565,Bibliothèque nationale de France ID___P268,VIAF cluster ID___P214,Theatricalia play ID___P1242,P8189___P8189,BBC Things ID___P1617,Library of Congress authority ID___P244,different from___P1889,IDU original ID___P12931,Personality Database work ID___P10688,uses___P2283,derivative work___P4969,characters___P674,FantLab work ID___P7439,ISFDB title ID___P1274,GND ID___P227,Quora topic ID___P3417,movement___P135,museum-digital tag ID___P12596,NNL item ID___P3959,IdRef ID___P269,Encyclopædia Universalis ID___P3219,public domain date___P3893,Namuwiki ID___P8885,Douban book version/edition ID___P6442,CiNii Research ID___P11496,FAST ID___P2163,BabelNet ID___P2581,DNB edition ID___P1292,K10plus PPN ID___P6721,Zhihu topic ID___P3553,NACSIS-CAT bibliography ID___P1739,cover art by___P736,award received___P166,Douban book works ID___P10319,CBDB.cz book ID___P10401,National Library of Israel ID (old)___P949,Libraries Australia ID___P409,National Library of Poland MMS ID___P7293,NLP ID (old)___P1695,National Book Foundation book ID___P6580,work available at URL___P953,first line___P1922,Yale LUX ID___P13591,original language of film or TV show___P364,Unconsenting Media ID___P9821,IDU play ID___P12930,has characteristic___P1552,nominated for___P1411,on focus list of Wikimedia project___P5008,Book Marks ID___P8632,MusicBrainz work ID___P435,MusicBrainz release group ID___P436,X (Twitter) username___P2002,social media followers___P8687,Wikisource index page URL___P1957,narrator___P2438,named after___P138,original broadcaster___P449,number of episodes___P1113,start time___P580,NicoNicoPedia ID___P6900,Deutsche Synchronkartei series ID___P4834,LyricsTranslate ID___P7212,Facebook username___P2013,audio system___P7501,Colon Classification___P8248,creator___P170,described at URL___P973,translator___P655,NooSFere book ID___P5571,Allcinema film ID___P2465,Bitraga work ID___P6175,depicts___P180,set in environment___P8411,illustrator___P110,Wolfram Language entity code___P4839,has part(s)___P527,ISFDB series ID___P1235,date of first performance___P1191,location___P276,performer___P175,AusStage work ID___P8294,director___P57,scenographer___P4608,location of first performance___P4647,composer___P86,cast member___P161,HaBima Archive play ID___P10468,Kallías ID___P9918,duration___P2047,Internet Broadway Database show ID___P1219,native label___P1705,set in period___P2408,Babelio work ID___P3631,last line___P3132,part of___P361,NL CR AUT ID___P691,Vegetti Catalog of Fantastic Literature NILF ID___P2191,dedicated to___P825,BookBrainz work ID___P7823,printed by___P872,author name string___P2093,takes place in fictional universe___P1434,media franchise___P8345,intended public___P2360,price___P2284,time period___P2348,Library of Congress Classification___P1149,editor___P98,Kinematoscope literary work ID___P7487,NooSFere story ID___P6221,Vikidia article ID___P12800,VK username___P3185,Instagram username___P2003,based on___P144,Hoopla title ID___P5680,Douban film ID___P4529,Archival Resource Key___P8091,Gallica ID___P4258,cites work___P2860,influenced by___P737,Library of Congress Control Number (LCCN) (bibliographic)___P1144,"references work, tradition or theory___P8371",lib.reviews ID___P3308,location of creation___P1071,inspired by___P941,Google News topics ID___P5337,Dewey Decimal Classification (works and editions)___P8359,motto text___P1451,Bangumi subject ID___P5732,DC Books book ID___P9830,Store norske leksikon (Great Norwegian Encyclopedia) ID___P4342,epigraph___P7150,National Library of Spain SpMaBN ID (BNE v1.0)___P950,width___P2049,length___P2043,Encyclopedia of Korean Culture ID___P9475,Bing entity ID___P9885,Canadiana Name Authority ID___P8179,University of Barcelona authority ID___P11686,CANTIC ID___P9984,WorldCat Entities ID___P10832,NDL Persistent ID___P9836,Pixiv Encyclopedia ID___P11408,JPNO___P2687,NDL Bib ID___P1054,Aozora Bunko work ID___P7312,NDL Authority ID___P349,AustLit ID___P8295,color___P462,end time___P582,Cultureel Woordenboek ID___P3569,Lex ID___P8313,catalog code___P528,said to be the same as___P460,narrative motif___P6962,Aarne–Thompson–Uther Tale Type Index___P2540,manifestation of___P1557,Perry Index___P1852,ARLIMA ID___P4549,contributor to the creative work or subject___P767,used metre___P2551,DraCor ID___P12233,Hans Christian Andersen Centre work ID___P3675,edition or translation of___P629,Commons gallery___P935,YouTube video ID___P1651,BiblioNet publication ID___P2187,height___P2048,Library of Congress Classification (works and editions)___P8360,sport___P641,Wikisimpsons article ID___P10291,The Literary Encyclopedia work ID___P11932,Treccani's Dizionario di Filosofia ID___P7993,total produced___P1092,adapted by___P5202,collection___P195,subclass of___P279,studied by___P2579,field of work___P101,reference URL___P854,ELMCIP ID___P12204,edition number___P393,facet of___P1269,National Library of Latvia ID___P1368,Modernist Commons ID___P9365,Finna ID___P9478,ProQuest document ID___P6572,volume___P478,JSTOR article ID___P888,Semantic Scholar corpus ID___P8299,Semantic Scholar paper ID___P4011,ISAN___P3212,DOI___P356,Bibliotheca Hagiographica Latina ID___P7924,National Library of Ireland ID___P10227,ToposText work ID___P8070,Pinakes work ID___P12200,Vatican Library VcBA ID___P8034,entry in abbreviations table___P8703,Clavis Patrum Latinorum ID___P7980,Libris-URI___P5587,NORAF ID___P1015,National Library of Lithuania ID___P7699,Microsoft Academic ID___P6366,PHI Latin Texts work ID___P8311,ctext work ID___P4517,BDRC Resource ID___P2477,state of transmission___P12020,Clavis Historicorum Antiquitatis Posterioris work ID___P11861,Goodreads series ID___P6947,SUDOC editions___P1025,American University of Beirut's Libraries title ID___P9409,Beirut Arab University's Libraries title ID___P9504,related image___P6802,British Library system number___P5199,Gran Enciclopèdia Catalana ID (former scheme)___P1296,Gran Enciclopèdia Catalana ID___P12385,De Agostini ID___P6706,PACTOLS thesaurus ID___P4212,replaces___P1365,author of afterword___P2680,author of foreword___P2679
Q7096289,,literary work,book by Laurie Keller,2381128469,,English,fiction,,,,Open Wide: Tooth School Inside,,Open Wide: Tooth School Inside,Macmillan Inc.,Laurie Keller,,,,,,,,,,Arnie the Doughnut,The Scrambled States of America,,,1182551,,,,,openwidetoothsch00kell,,41256282,,,,,,,OL2751466W,,,,,7539520,783692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q130479751,,literary work,a book by Lawrence Darmani,2329793041,,English,fiction,,,,Long Vacation Encounters (Senior High School Days #4),2012-01-01T00:00:00Z,Long Vacation Encounters,,Lawrence Darmani,novel,,,,,,,,978-9988-618-15-5,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q129745401,,literary work,a book by Abena P. Osei- Asare,2259652082,,English,fiction,,,,The Mysterious Daughter,2017-01-01T00:00:00Z,The Mysterious Daughter,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q129703105,,literary work,book by Cameron Duodu,2282853588,,English,fiction,,,,The Gab Boys,1967-01-01T00:00:00Z,The Gab Boys,,Cameron Duodu,,,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q130553435,,literary work,book by Frances Mensah Williams,2262016617,,English,fiction,,,,Imperfect arrangements,2020-01-01T00:00:00Z,Imperfect arrangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q125510192,,literary work,a book by Eric Ikogho,2259783254,,English,fiction,,264,,THE AUTOBIOGRAPHY OF AN ORANGE SELLER,2014-01-01T00:00:00Z,THE AUTOBIOGRAPHY OF AN ORANGE SELLER,"Kraft Books, Nigeria",Eric Ikogho,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q111353874,,literary work,1985 novel by Martina Nwakoby,2307490177,,English,fiction,,,,A House Divided,1985-01-01T00:00:00Z,A House Divided,,Martina Nwakoby,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,OL4926095W,A House Divided,,,,3338626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q111232879,,literary work,2016 novel by Toni Kan,2332734020,,English,fiction,,304,,The carnivorous city,2016-10-03T00:00:00Z,Carnivorous City,Cassava Republic Press,Toni Kan,novel,,,,Nigeria,,,,978-1-911115-04-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q109924679,,literary work,literary work,2008576743,,English,fiction,,,,Twenty Years of Professional Life,1844-01-01T00:00:00Z,Twenty Years of Professional Life,,,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3820126,,literary work,novel by Alexander McCall Smith,2367257932,,English,philosophical fiction,,,,,2007-08-07T00:00:00Z,The Careful Use of Compliments,"Little, Brown and Company",Alexander McCall Smith,novel,,,,United Kingdom,,,,,The Comfort of Saturdays,The Right Attitude to Rain,,,5913230,,,,,carefuluseofcomp00mcca,,122974461,,,,/m/03cjvdc,,,OL2435493W,,,,,2840935,101921912,,110409,The Sunday Philosophy Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q25217390,,literary work,book by S. L. Bhyrappa,1779614033,,Kannada,philosophical fiction,,,,,1983-01-01T00:00:00Z,Nele,,S. L. Bhyrappa,,philosophy,,,India,,,,,Sakshi,Parva,/g/11bxfxvj6s,http://slbhyrappa.in/nele/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q695116,,literary work,1864 novella by Fyodor Dostoyevsky,2349116206,,Russian,philosophical fiction,,,Notes from Underground,,1864-01-01T00:00:00Z,Notes from Underground,,Fyodor Dostoyevsky,novella,,,Saint Petersburg,Russia,,,,,,,,,,,,public domain,,,,31124008,,,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BF%D0%B8%D1%81%D0%BA%D0%B8%20%D0%B8%D0%B7%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D0%BB%D1%8C%D1%8F.%20%D0%9F%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8C%20%D0%A4.%D0%9C.%20%D0%94%D0%BE%D1%81%D1%82%D0%BE%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%281866%29%20%D0%BE%D0%B1%D0%BB%D0%BE%D0%B6%D0%BA%D0%B0.jpg,/m/03gx63,,topic/Notes-from-the-Underground,,,,,,,2242208768,,549312,,Category:Notes from Underground,1864-01-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BF%D0%B8%D1%81%D0%BA%D0%B8%20%D0%B8%D0%B7%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D0%BB%D1%8C%D1%8F.%20%D0%9F%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8C%20%D0%A4.%D0%9C.%20%D0%94%D0%BE%D1%81%D1%82%D0%BE%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%281866%29.pdf,600,519889,131881505,211035474,4x1,987007318895505171,cac9e7bb-51aa-480c-b076-3a4e48862fa0,no2016008338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q61324,,literary work,1991 novel by Jostein Gaarder,2366623285,,Norwegian,philosophical fiction,,,,,1991-01-01T00:00:00Z,Sophie's World,Berkley Books,Jostein Gaarder,novel,history of philosophy,,,Norway,,,,,,,,,4432325,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sofies%20Welt%2C%201993.jpg,/m/03cwpt,,topic/Sophies-World,,Sofiin svět: román o dějinách filosofie,,,,5999603,,,,,,,,,,,,,,,,De Wereld van Sofie,1339,6040,story within a story,Sophie's World,Sophie Amundsen,186747,1514820,4399286-9,Sophies-World-Novel-by-Jostein-Gaarder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q217073,,literary work,novel by Hermann Hesse,2376861429,,German,philosophical fiction,,,The Steppenwolf,,1927-01-01T00:00:00Z,Steppenwolf,,Hermann Hesse,novel,personal identity,,,Germany,,,,,Narcissus and Goldmund,,,,57612,,,,,steppenwolf00hess_0,,229130140,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Hesse%20Der%20Steppenwolf%201927.jpg,/m/016hw2,,topic/Steppenwolf,OL872773W,Steppenwolf,,,,2136,,,79272,,,1920-01-01T00:00:00Z,,,,119447566,210995942,,987007371217105171,,,,243,,,,,60999,179165,4099234-2,,existentialism,75503,001339196,027396223,le-loup-des-steppes,2023-01-01T00:00:00Z,황야의 이리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2397134,,literary work,novel by Yukio Mishima,2343818772,,Japanese,philosophical fiction,,,,,1963-01-01T00:00:00Z,The Sailor Who Fell from Grace with the Sea,Alfred A. Knopf,Yukio Mishima,novel,,,Yokohama,Japan,,,,,,,,http://www.shinchosha.co.jp/book/105015/,880874,,,,,,,29389499,,,,/m/06mp57,,,,The Sailor Who Fell from Grace with the Sea,,,,,1413583,260,115350,,,,,,,,176382571,,987008983451205171,,n2011043397,,,,,The Sailor Who Fell from Grace with the Sea,,,,7716350-3,,,,,,,,,4191699,1130000794806683776,1361620,01386998n,1006875476,1732564744,21061313,BN10999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2422578,,literary work,novel by Jean-Paul Sartre,2364095189,,French,philosophical fiction,,,,,1945-01-01T00:00:00Z,The Age of Reason,Vintage Books,Jean-Paul Sartre,novel,,,France,France,,,,,The Reprieve,,,,230378,,,,,isbn_9780679738954,,,,,,/m/052lpr,,,OL1161317W,The Age of Reason,,,,,20628929,,160822,The Roads to Freedom,,1945-01-01T00:00:00Z,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3794562,,literary work,novel by Iris Murdoch,2354009190,,English,philosophical fiction,,,,"The Sea, the Sea",1978-01-01T00:00:00Z,"The Sea, the Sea",Chatto & Windus,Iris Murdoch,novel,,,,United Kingdom,,,,,,,,,1410491,,,,,seas00murd,,4136290,,,,/m/0251rv,,,OL1326386W,"The Sea, the Sea",,,,,180568,,292302,,,1978-01-01T00:00:00Z,,,,,,,,d864c9d9-4dd8-4591-8d84-b8665d62b7da,,,,,,,,,,,,,,,,,,,,,,,,,,,Katsushika Hokusai,Booker Prize,1027822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1524588,,literary work,1979 novel by William Styron,2336763626,,English,philosophical fiction,,,,Sophie's Choice,1979-01-01T00:00:00Z,Sophie's Choice,Random House,William Styron,novel,The Holocaust,,Brooklyn,United States,,,,,Darkness Visible,The Confessions of Nat Turner,,,2912834,,,,,sophieschoicesty00styr,,4593241,,,,/m/0171h9,,topic/Sophies-Choice,OL86543W,Sophie's Choice,,,,,61140608,,175062,,,,,,,12184365n,181413682,,987007595161905171,,,,,,,Sophie's Choice,,,,4210314-9,,,,000883237,030427789,,,,,,,,,,,,,Le Monde's 100 Books of the Century,,1060,001788099,36031986,9810642505705606,a0000003323901,sophies-choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5329779,,literary work,1999 novel by David Guterson,2321376435,,English,philosophical fiction,,,,,1999-01-01T00:00:00Z,East of the Mountains,,David Guterson,novel,,,,,,,,,,,,,35700,,,,,eastofmountains00davi_0,,42578805,,,,,,,OL17732697W,,,,,,752912,,73042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3793481,,literary work,novel by Alexander McCall Smith,2337763947,,English,philosophical fiction,,,,,2004-09-28T00:00:00Z,The Sunday Philosophy Club,"Little, Brown and Company",Alexander McCall Smith,novel,,,Edinburgh,United Kingdom,,,,,"Friends, Lovers, Chocolate",,,,3216621,,,,,sundayphilosophy00mcca,,440648099,,,,/m/03bxhfc,,topic/The-Sunday-Philosophy-Club,OL2435520W,,,,,,805692,,110421,The Sunday Philosophy Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7753289,,literary work,2014 novel by Sergio Troncoso,2320527382,,English,philosophical fiction,,,,The Nature of Truth,2014-03-01T00:00:00Z,The Nature of Truth,Northwestern University Press,Sergio Troncoso,novel,,,,United States,,,,,,,,,879572,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nature%20of%20Truth.jpg,/m/06h5r4,,,OL2012210W,,,,,8897751,3943713112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4959492,,literary work,2007 novel by Roland Merullo,2315463404,,English,philosophical fiction,,,,Breakfast with Buddha,2007-02-10T00:00:00Z,Breakfast with Buddha,,Roland Merullo,novel,,,,United States,,,,,,,,,2270861,,,,,,,209662432,,,,/m/0gtv5kv,,,,,,,,,306772529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7733595,,literary work,1994 novel by John David Morley,2340401586,,English,philosophical fiction,,,,The Feast of Fools,1994-01-01T00:00:00Z,The Feast of Fools,St. Martin's Press,John David Morley,novel,,,,,,,,,,,,,,,,,,,,30719922,,,,/m/0c3wdmt,,,,,,,,,32745309,,,,,,,,,,,,,,,,,,,,,,16132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6684687,,literary work,novel by Benjamin Disraeli,2357104832,,English,philosophical fiction,,,,Lothair,1870-01-01T00:00:00Z,Lothair,Longman,Benjamin Disraeli,novel,,,,United Kingdom,,,,,,,,,,,,public domain,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lothair%201st.jpg,,,topic/Lothair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
